ID,Ape,Background,Eyes,Glasses,Jewelry,Headwear,Mouth,Outfit,Ape%,Background%,Eyes%,Glasses%,Jewelry%,Headwear%,Mouth%,Outfit%,Statistical Rarity,Inverse SR Rank,SR Percentile,Trait Count,Inverse TC Rarity,Rarity,Final Rank,ID,Glitched?
866,Ham,Sunny Beach,Blue And Orange,None,None,Clown Wig,Party Whistle,White Tee Blue Shirt,"9,74%","3,18%","22,00%","64,95%","62,75%","2,57%","5,35%","2,09%","0,00000000797",2682,"71,01",6,"65,63","68,32",1093,866,N
2743,Lou,Deep Blue,Orange And Blue,Flower Power,None,Red Cap,Nothing,Chef's Jacket,"12,05%","7,73%","21,66%","3,52%","62,75%","2,70%","65,90%","1,01%","0,00000000798",2681,"70,98",6,"65,63","68,31",1094,2743,N
978,Jeff,Brick Wall,Brown And Orange,Deal With It,None,None,Ganja,Rich Old White Male Tee,"11,25%","6,09%","10,38%","5,03%","62,75%","52,08%","5,75%","1,19%","0,000000008",2680,"70,96",6,"65,63","68,29",1095,978,N
3517,Bruno,Brick Wall,Grey And Yellow,None,None,Propeller Hat,Cigarette,Ethereum Hoodie,"10,83%","6,09%","12,13%","64,95%","62,75%","4,02%","2,78%","2,20%","0,00000000801",2679,"70,93",6,"65,63","68,28",1096,3517,N
2281,Juanita,Brick Wall,Yellow And Blue,None,None,Chef's Hat,Bubblegum,JÃ¤germeister Hoodie,"11,25%","6,09%","10,22%","64,95%","62,75%","4,26%","3,89%","1,69%","0,00000000802",2678,"70,90",6,"65,63","68,27",1097,2281,N
788,Ham,Space Silver,Blue And Orange,None,Cross Necklace,Chef's Hat,Nothing,Anarchy Jacket,"9,74%","6,43%","22,00%","64,95%","3,18%","4,26%","65,90%","1,01%","0,00000000804",2677,"70,88",6,"65,63","68,26",1098,788,N
705,Lou,Bright Sky,Purple And Green,None,None,Devil Horns,Cigar,Blue Camo Shirt,"12,05%","7,18%","7,60%","64,95%","62,75%","3,10%","4,00%","2,44%","0,00000000807",2676,"70,85",6,"65,63","68,24",1099,705,N
846,Albert,Mountains,Brown And Orange,None,Silver Necklace,Chef's Hat,Nothing,Black Waistcoat,"10,83%","5,61%","10,38%","64,95%","4,82%","4,26%","65,90%","1,46%","0,00000000808",2675,"70,82",6,"65,63","68,23",1100,846,N
1179,Ham,Abstract Red_Blue,Purple And Green,None,Golden Nose Ring,Captain's Hat,Nothing,Green Puffer Jacket,"9,74%","4,87%","7,60%","64,95%","5,56%","4,18%","65,90%","2,25%","0,00000000808",2674,"70,80",6,"65,63","68,22",1101,1179,N
537,Whitney,Matrix,Green And Orange,3D,None,Orange Beanie,Nothing,White Shirt & Blue Tie,"10,46%","4,21%","13,66%","3,71%","62,75%","3,87%","65,90%","2,28%","0,00000000811",2673,"70,77",6,"65,63","68,20",1102,537,N
1937,Turned,Matrix,Loose,None,None,None,Pizza,Stebo Tee,"2,20%","4,21%","2,09%","64,95%","62,75%","52,08%","5,00%","3,57%","0,00000000734",2738,"72,49",5,"63,89","68,19",1103,1937,N
3675,Bruno,Mountains,Purple And Green,Flower Power,Silver Necklace,None,Nothing,_APES_ Sweater,"10,83%","5,61%","7,60%","3,52%","4,82%","52,08%","65,90%","3,02%","0,00000000812",2672,"70,74",6,"65,63","68,19",1104,3675,N
439,Juanita,Matrix,Yellow And Blue,None,Septum Piercing,Reverse Hat,Nothing,_APES_ Sweater,"11,25%","4,21%","10,22%","64,95%","3,47%","3,76%","65,90%","3,02%","0,00000000815",2671,"70,72",6,"65,63","68,18",1105,439,N
2647,Whitney,Brick Wall,Green And Orange,None,None,JÃ¤germeister Cap,Pizza,ArtsyApes Tee,"10,46%","6,09%","13,66%","64,95%","62,75%","1,72%","5,00%","2,67%","0,00000000816",2670,"70,69",6,"65,63","68,16",1106,2647,N
1158,Albert,Half-Sprayed Wall,Purple And Green,None,Bitcoin Chain,ArtsyApes Cap,Nothing,Banana Bonanza Hoodie,"10,83%","6,99%","7,60%","64,95%","2,70%","4,05%","65,90%","3,04%","0,0000000082",2669,"70,66",6,"65,63","68,15",1107,1158,N
2209,Whitney,Mountains,Purple And Green,None,None,Reverse Hat,Ganja,White Tee Blue Shirt,"10,46%","5,61%","7,60%","64,95%","62,75%","3,76%","5,75%","2,09%","0,00000000821",2668,"70,64",6,"65,63","68,14",1108,2209,N
3565,Albert,Ones & Zeros,Green And Orange,Clear Lenses Round,Golden Eyebrow Piercing,None,Nothing,_APES_ Sweater,"10,83%","5,30%","13,66%","3,87%","2,62%","52,08%","65,90%","3,02%","0,00000000822",2667,"70,61",6,"65,63","68,12",1109,3565,N
777,Juanita,Bright Sky,Brown And Orange,Orange Shades,Septum Piercing,None,Nothing,White Plain Tee,"11,25%","7,18%","10,38%","6,35%","3,47%","52,08%","65,90%","1,30%","0,00000000822",2666,"70,59",6,"65,63","68,11",1110,777,N
2484,Whitney,Sprayed Wall,Brown And Orange,None,None,Beer Helmet,Cigar,Banana Bonanza Hoodie,"10,46%","5,30%","10,38%","64,95%","62,75%","2,89%","4,00%","3,04%","0,00000000823",2665,"70,56",6,"65,63","68,10",1111,2484,N
1414,Juanita,Gold Flakes,Grey And Yellow,None,Bitcoin Chain,Visor Cap,Nothing,Black Tee,"11,25%","6,33%","12,13%","64,95%","2,70%","3,57%","65,90%","2,33%","0,00000000831",2664,"70,53",6,"65,63","68,08",1112,1414,N
634,Albert,Gold Flakes,Blue And Orange,None,Silver Necklace,Beer Helmet,Nothing,Keikogi,"10,83%","6,33%","22,00%","64,95%","4,82%","2,89%","65,90%","0,93%","0,00000000831",2663,"70,51",6,"65,63","68,07",1113,634,N
3075,Gordo,Deep Green,Orange And Blue,Clear Lenses Round,Cross Earring,None,Nothing,ArtsyApes Brains Longsleeve,"10,19%","6,43%","21,66%","3,87%","3,10%","52,08%","65,90%","1,43%","0,00000000834",2662,"70,48",6,"65,63","68,06",1114,3075,N
696,Whitney,Sprayed Wall,Purple And Green,None,None,Captain's Hat,Pizza,Black Tee,"10,46%","5,30%","7,60%","64,95%","62,75%","4,18%","5,00%","2,33%","0,00000000836",2660,"70,43",6,"65,63","68,03",1115,696,N
663,Whitney,Deep Green,Blue And Orange,None,Cross Earring,Devil Horns,Nothing,Suit & Bow Tie,"10,46%","6,43%","22,00%","64,95%","3,10%","3,10%","65,90%","1,38%","0,00000000837",2659,"70,40",6,"65,63","68,02",1116,663,N
213,Bruno,Deep Green,Grey And Yellow,None,Cross Necklace,Visor Cap,Nothing,Plain White Shirt,"10,83%","6,43%","12,13%","64,95%","3,18%","3,57%","65,90%","2,04%","0,00000000837",2658,"70,37",6,"65,63","68,00",1117,213,N
1645,Turned,Deep Green,Loose,None,None,None,Party Whistle,Ripped Black Shirt,"2,20%","6,43%","2,09%","64,95%","62,75%","52,08%","5,35%","2,25%","0,00000000755",2723,"72,09",5,"63,89","67,99",1118,1645,N
926,Jeff,Red & Green Aura,Grey And Yellow,None,Cross Earring,None,Pizza,Thorchain Hoodie,"11,25%","6,80%","12,13%","64,95%","3,10%","52,08%","5,00%","1,72%","0,00000000838",2657,"70,35",6,"65,63","67,99",1119,926,N
2685,Robin,Deep Blue,Brown And Orange,None,Double Ear Piercing,None,Respirator,Luna Tee,"11,04%","7,73%","10,38%","64,95%","3,36%","52,08%","2,28%","3,65%","0,00000000838",2656,"70,32",6,"65,63","67,98",1120,2685,N
3398,Ham,Deep Blue,Orange And Blue,None,Cross Earring,Captain's Hat,Nothing,Keikogi,"9,74%","7,73%","21,66%","64,95%","3,10%","4,18%","65,90%","0,93%","0,00000000838",2655,"70,29",6,"65,63","67,96",1121,3398,N
3253,Lou,Abstract White_Blue,Orange And Blue,3D,None,Propeller Hat,Nothing,Chef's Jacket,"12,05%","5,19%","21,66%","3,71%","62,75%","4,02%","65,90%","1,01%","0,0000000084",2653,"70,24",6,"65,63","67,94",1122,3253,N
1759,Robin,Brick Wall,Purple And Green,Flower Power,None,None,Party Whistle,ArtsyApes Tee,"11,04%","6,09%","7,60%","3,52%","62,75%","52,08%","5,35%","2,67%","0,00000000841",2652,"70,21",6,"65,63","67,92",1123,1759,N
1406,Robin,Half-Sprayed Wall,Blue And Orange,None,Rose Necklace,None,Pizza,Thorchain Hoodie & Jacket,"11,04%","6,99%","22,00%","64,95%","1,11%","52,08%","5,00%","2,65%","0,00000000846",2651,"70,19",6,"65,63","67,91",1124,1406,N
1421,Whitney,Abstract Red_Blue,Orange And Blue,None,Cross Earring,None,Lollipop,Black Waistcoat,"10,46%","4,87%","21,66%","64,95%","3,10%","52,08%","5,03%","1,46%","0,00000000847",2650,"70,16",6,"65,63","67,90",1125,1421,N
2054,Whitney,Gold Flakes,Grey And Yellow,Orange Shades,Silver Necklace,None,Nothing,Rainbow Pin Suit & Tie,"10,46%","6,33%","12,13%","6,35%","4,82%","52,08%","65,90%","1,01%","0,00000000848",2649,"70,14",6,"65,63","67,88",1126,2054,N
3585,Lou,Deep Blue,Yellow And Blue,Clear Lenses Round,None,Devil Horns,Nothing,Fantom Sweater,"12,05%","7,73%","10,22%","3,87%","62,75%","3,10%","65,90%","1,80%","0,00000000848",2648,"70,11",6,"65,63","67,87",1127,3585,N
1431,Lou,Abstract Red_Blue,Blue And Orange,Green Cybernetic Visor,None,None,Lollipop,Ape College Jacket,"12,05%","4,87%","22,00%","1,62%","62,75%","52,08%","5,03%","2,49%","0,00000000853",2647,"70,08",6,"65,63","67,86",1128,1431,N
432,Gordo,Rainbow,Yellow And Blue,Deal With It,None,Beer Helmet,Nothing,ArtsyApes Brains Longsleeve,"10,19%","9,56%","10,22%","5,03%","62,75%","2,89%","65,90%","1,43%","0,00000000855",2646,"70,06",6,"65,63","67,84",1129,432,N
3363,Jeff,Abstract White_Blue,Blue And Orange,None,JÃ¤germeister Chain,Visor Cap,Nothing,Black Waistcoat,"11,25%","5,19%","22,00%","64,95%","2,99%","3,57%","65,90%","1,46%","0,00000000856",2645,"70,03",6,"65,63","67,83",1130,3363,N
3360,Juanita,Half-Sprayed Wall,Purple And Green,Orange Shades,JÃ¤germeister Chain,None,Nothing,Hawaii Shirt,"11,25%","6,99%","7,60%","6,35%","2,99%","52,08%","65,90%","2,20%","0,00000000857",2644,"70,00",6,"65,63","67,82",1131,3360,N
3415,Albert,Deep Green,Blue And Orange,Flower Power,Double Ear Piercing,None,Nothing,Suit & Bow Tie,"10,83%","6,43%","22,00%","3,52%","3,36%","52,08%","65,90%","1,38%","0,00000000858",2643,"69,98",6,"65,63","67,81",1132,3415,N
3485,Robin,Deep Green,Orange And Blue,Flower Power,None,Chef's Hat,Nothing,Omega Hoodie,"11,04%","6,43%","21,66%","3,52%","62,75%","4,26%","65,90%","0,90%","0,0000000086",2642,"69,95",6,"65,63","67,79",1133,3485,N
3543,Robin,Abstract White_Blue,Blue And Orange,None,None,Captain's Hat,Cigar,Chef's Jacket,"11,04%","5,19%","22,00%","64,95%","62,75%","4,18%","4,00%","1,01%","0,00000000864",2641,"69,92",6,"65,63","67,78",1134,3543,N
580,Whitney,Mountains,Grey And Yellow,None,None,Clown Wig,Party Whistle,Dopey Hoodie,"10,46%","5,61%","12,13%","64,95%","62,75%","2,57%","5,35%","2,17%","0,00000000865",2640,"69,90",6,"65,63","67,77",1135,580,N
2816,Jeff,Bright Sky,Yellow And Blue,Flower Power,None,Clown Wig,Nothing,None,"11,25%","7,18%","10,22%","3,52%","62,75%","2,57%","65,90%","2,52%","0,00000000776",2706,"71,64",5,"63,89","67,77",1136,2816,N
191,Albert,Red & Green Aura,Grey And Yellow,Deal With It,Silver Necklace,None,Nothing,Go ***** Yourself Tee,"10,83%","6,80%","12,13%","5,03%","4,82%","52,08%","65,90%","1,16%","0,00000000866",2639,"69,87",6,"65,63","67,75",1137,191,N
2355,Juanita,Sprayed Wall,Grey And Yellow,Heart Sunglasses,None,JÃ¤germeister Antlers,Nothing,Colorbomb Tee,"11,25%","5,30%","12,13%","4,42%","62,75%","2,07%","65,90%","3,18%","0,00000000867",2638,"69,84",6,"65,63","67,74",1138,2355,N
3171,Gordo,Stebo Tag Wall,Purple And Green,Flower Power,None,None,Nothing,Fantom Sweater,"10,19%","0,74%","7,60%","3,52%","62,75%","52,08%","65,90%","1,80%","0,00000000784",2703,"71,56",5,"63,89","67,73",1139,3171,N
3122,Jeff,Ones & Zeros,Orange And Blue,None,Double Ear Piercing,Devil Horns,Nothing,Catchphrase Ripped Tee,"11,25%","5,30%","21,66%","64,95%","3,36%","3,10%","65,90%","1,51%","0,00000000868",2637,"69,82",6,"65,63","67,73",1140,3122,N
2372,Bruno,Sprayed Wall,Blue And Orange,3D,None,Orange Beanie,Nothing,Derby Stars Turtleneck,"10,83%","5,30%","22,00%","3,71%","62,75%","3,87%","65,90%","1,16%","0,00000000871",2636,"69,79",6,"65,63","67,71",1141,2372,N
457,Robin,Space Silver,Yellow And Blue,None,None,Beer Helmet,Pizza,Plain White Shirt,"11,04%","6,43%","10,22%","64,95%","62,75%","2,89%","5,00%","2,04%","0,00000000871",2635,"69,76",6,"65,63","67,70",1142,457,N
3644,Albert,Bright Sky,Purple And Green,None,None,Reverse Hat,Cigar,JÃ¤germeister Urban Hoodie,"10,83%","7,18%","7,60%","64,95%","62,75%","3,76%","4,00%","2,41%","0,00000000871",2634,"69,74",6,"65,63","67,69",1143,3644,N
3729,Bruno,Space Silver,Grey And Yellow,Heart Sunglasses,Cross Earring,None,Nothing,Ethereum Hoodie,"10,83%","6,43%","12,13%","4,42%","3,10%","52,08%","65,90%","2,20%","0,00000000873",2633,"69,71",6,"65,63","67,67",1144,3729,N
794,Robin,Deep Blue,Green And Orange,Clear Lenses Round,Bitcoin Chain,None,Nothing,White Tee Blue Shirt,"11,04%","7,73%","13,66%","3,87%","2,70%","52,08%","65,90%","2,09%","0,00000000874",2632,"69,68",6,"65,63","67,66",1145,794,N
3524,Albert,Deep Green,Yellow And Blue,Heart Sunglasses,None,Beer Helmet,Nothing,Black Tee,"10,83%","6,43%","10,22%","4,42%","62,75%","2,89%","65,90%","2,33%","0,00000000875",2631,"69,66",6,"65,63","67,65",1146,3524,N
3428,Whitney,Matrix,Orange And Blue,None,None,Orange Beanie,Pizza,Go ***** Yourself Tee,"10,46%","4,21%","21,66%","64,95%","62,75%","3,87%","5,00%","1,16%","0,00000000876",2630,"69,63",6,"65,63","67,63",1147,3428,N
999,Lou,Space Gold,Blue And Orange,None,Silver Necklace,Visor Cap,Nothing,Dopey Hoodie,"12,05%","2,07%","22,00%","64,95%","4,82%","3,57%","65,90%","2,17%","0,00000000876",2629,"69,61",6,"65,63","67,62",1148,999,N
2080,Whitney,Deep Blue,Blue And Orange,None,None,Clown Wig,Cigarette,JÃ¤germeister Hoodie,"10,46%","7,73%","22,00%","64,95%","62,75%","2,57%","2,78%","1,69%","0,00000000877",2628,"69,58",6,"65,63","67,61",1149,2080,N
239,Gordo,Brick Wall,Green And Orange,None,Septum Piercing,JÃ¤germeister Antlers,Nothing,"3,3 Tee","10,19%","6,09%","13,66%","64,95%","3,47%","2,07%","65,90%","3,39%","0,00000000881",2627,"69,55",6,"65,63","67,59",1150,239,N
351,Juanita,Deep Blue,Grey And Yellow,Clear Lenses Round,None,None,Pizza,Clown Suit,"11,25%","7,73%","12,13%","3,87%","62,75%","52,08%","5,00%","1,32%","0,00000000883",2626,"69,53",6,"65,63","67,58",1151,351,N
965,Ham,Rainbow,Green And Orange,None,Cross Necklace,Visor Cap,Nothing,ArtsyApes Brains Longsleeve,"9,74%","9,56%","13,66%","64,95%","3,18%","3,57%","65,90%","1,43%","0,00000000884",2625,"69,50",6,"65,63","67,57",1152,965,N
2944,Juanita,Half-Sprayed Wall,Grey And Yellow,Flower Power,None,Reverse Hat,Nothing,JÃ¤germeister Hoodie,"11,25%","6,99%","12,13%","3,52%","62,75%","3,76%","65,90%","1,69%","0,00000000885",2624,"69,47",6,"65,63","67,55",1153,2944,N
1940,Ham,Space Silver,Blue And Orange,None,None,Propeller Hat,Bubblegum,Chef's Jacket,"9,74%","6,43%","22,00%","64,95%","62,75%","4,02%","3,89%","1,01%","0,00000000886",2623,"69,45",6,"65,63","67,54",1154,1940,N
2119,Albert,Abstract White_Blue,Grey And Yellow,None,Golden Nose Ring,None,Lollipop,Suit & Bow Tie,"10,83%","5,19%","12,13%","64,95%","5,56%","52,08%","5,03%","1,38%","0,00000000887",2622,"69,42",6,"65,63","67,53",1155,2119,N
2999,Lou,Space Silver,Green And Orange,Heart Sunglasses,None,JÃ¤germeister Cap,Nothing,ArtsyApes Tee,"12,05%","6,43%","13,66%","4,42%","62,75%","1,72%","65,90%","2,67%","0,00000000891",2621,"69,39",6,"65,63","67,51",1156,2999,N
1013,Bruno,Red & Green Aura,Orange And Blue,Deal With It,JÃ¤germeister Chain,None,Nothing,Guy Fieri Flame Shirt,"10,83%","6,80%","21,66%","5,03%","2,99%","52,08%","65,90%","1,09%","0,00000000895",2620,"69,37",6,"65,63","67,50",1157,1013,N
3221,Jeff,Matrix,Green And Orange,None,Double Ear Piercing,Red Cap,Nothing,Stebo Tee,"11,25%","4,21%","13,66%","64,95%","3,36%","2,70%","65,90%","3,57%","0,00000000899",2619,"69,34",6,"65,63","67,49",1158,3221,N
1516,Whitney,Half-Sprayed Wall,Grey And Yellow,None,Golden Eyebrow Piercing,Propeller Hat,Nothing,Green Puffer Jacket,"10,46%","6,99%","12,13%","64,95%","2,62%","4,02%","65,90%","2,25%","0,00000000901",2618,"69,31",6,"65,63","67,47",1159,1516,N
3651,Albert,Rainbow,Yellow And Blue,None,Golden Nose Ring,Orange Beanie,Nothing,Keikogi,"10,83%","9,56%","10,22%","64,95%","5,56%","3,87%","65,90%","0,93%","0,00000000902",2617,"69,29",6,"65,63","67,46",1160,3651,N
1584,Lou,Matrix,Orange And Blue,Deal With It,None,None,Respirator,Hawaii Shirt,"12,05%","4,21%","21,66%","5,03%","62,75%","52,08%","2,28%","2,20%","0,00000000903",2616,"69,26",6,"65,63","67,45",1161,1584,N
3089,Lou,Mountains,Green And Orange,3D,None,JÃ¤germeister Antlers,Nothing,ApeCoin Tee,"12,05%","5,61%","13,66%","3,71%","62,75%","2,07%","65,90%","3,10%","0,00000000906",2615,"69,23",6,"65,63","67,43",1162,3089,N
1460,Bruno,Rainbow,Brown And Orange,Pilot Sunglasses,None,Gold Crown,Nothing,"3,3 Tee","10,83%","9,56%","10,38%","5,43%","62,75%","1,11%","65,90%","3,39%","0,00000000909",2614,"69,21",6,"65,63","67,42",1163,1460,N
2304,Albert,Gold Flakes,Orange And Blue,None,Rose Necklace,None,Party Whistle,Banana Bonanza Hoodie,"10,83%","6,33%","21,66%","64,95%","1,11%","52,08%","5,35%","3,04%","0,00000000909",2613,"69,18",6,"65,63","67,41",1164,2304,N
246,Whitney,Half-Sprayed Wall,Grey And Yellow,Clear Lenses Round,Cross Necklace,None,Nothing,Blue Camo Shirt,"10,46%","6,99%","12,13%","3,87%","3,18%","52,08%","65,90%","2,44%","0,0000000091",2612,"69,16",6,"65,63","67,39",1165,246,N
308,Albert,Abstract White_Blue,Grey And Yellow,None,Silver Necklace,Beer Helmet,Nothing,Ripped Black Shirt,"10,83%","5,19%","12,13%","64,95%","4,82%","2,89%","65,90%","2,25%","0,00000000913",2611,"69,13",6,"65,63","67,38",1166,308,N
408,Jeff,Red & Green Aura,Yellow And Blue,None,Golden Earring,Devil Horns,Nothing,Black Tee,"11,25%","6,80%","10,22%","64,95%","3,79%","3,10%","65,90%","2,33%","0,00000000915",2610,"69,10",6,"65,63","67,37",1167,408,N
237,Bruno,Gold Flakes,Brown And Orange,3D,Double Ear Piercing,None,Nothing,_APES_ Sweater,"10,83%","6,33%","10,38%","3,71%","3,36%","52,08%","65,90%","3,02%","0,00000000918",2609,"69,08",6,"65,63","67,36",1168,237,N
3263,Albert,Abstract Red_Blue,Blue And Orange,Heart Sunglasses,None,None,Respirator,JÃ¤germeister Urban Hoodie,"10,83%","4,87%","22,00%","4,42%","62,75%","52,08%","2,28%","2,41%","0,0000000092",2608,"69,05",6,"65,63","67,34",1169,3263,N
3598,Albert,Rainbow,Yellow And Blue,None,Golden Eyebrow Piercing,Visor Cap,Nothing,Stebo Sweater,"10,83%","9,56%","10,22%","64,95%","2,62%","3,57%","65,90%","2,17%","0,00000000921",2606,"69,00",6,"65,63","67,32",1170,3598,N
2699,Ham,Space Silver,Brown And Orange,None,Bitcoin Chain,Propeller Hat,Nothing,Banana Bonanza Hoodie,"9,74%","6,43%","10,38%","64,95%","2,70%","4,02%","65,90%","3,04%","0,00000000921",2605,"68,97",6,"65,63","67,30",1171,2699,N
1704,Whitney,Half-Sprayed Wall,Blue And Orange,Green Cybernetic Visor,None,None,Party Whistle,Plain White Shirt,"10,46%","6,99%","22,00%","1,62%","62,75%","52,08%","5,35%","2,04%","0,00000000925",2604,"68,94",6,"65,63","67,29",1172,1704,N
1114,Whitney,Sprayed Wall,Orange And Blue,Pilot Sunglasses,None,Gold Crown,Nothing,ApeCoin Tee,"10,46%","5,30%","21,66%","5,43%","62,75%","1,11%","65,90%","3,10%","0,00000000927",2603,"68,92",6,"65,63","67,28",1173,1114,N
1514,Robin,Abstract White_Blue,Purple And Green,None,Double Ear Piercing,ArtsyApes Cap,Nothing,Luna Tee,"11,04%","5,19%","7,60%","64,95%","3,36%","4,05%","65,90%","3,65%","0,00000000927",2601,"68,86",6,"65,63","67,25",1174,1514,N
1838,Bruno,Gold Flakes,Green And Orange,None,Golden Nose Ring,Visor Cap,Nothing,Go ***** Yourself Tee,"10,83%","6,33%","13,66%","64,95%","5,56%","3,57%","65,90%","1,16%","0,00000000928",2600,"68,84",6,"65,63","67,24",1175,1838,N
3041,Lou,Gold Flakes,Brown And Orange,None,Golden Eyebrow Piercing,None,Pizza,Thorchain Hoodie & Jacket,"12,05%","6,33%","10,38%","64,95%","2,62%","52,08%","5,00%","2,65%","0,00000000929",2599,"68,81",6,"65,63","67,22",1176,3041,N
3011,Whitney,Deep Green,Yellow And Blue,Clear Lenses Round,None,Reverse Hat,Nothing,Green Puffer Jacket,"10,46%","6,43%","10,22%","3,87%","62,75%","3,76%","65,90%","2,25%","0,0000000093",2598,"68,78",6,"65,63","67,21",1177,3011,N
218,Robin,Ones & Zeros,Brown And Orange,None,Cross Necklace,Chef's Hat,Nothing,Thorchain Hoodie & Jacket,"11,04%","5,30%","10,38%","64,95%","3,18%","4,26%","65,90%","2,65%","0,00000000931",2597,"68,76",6,"65,63","67,20",1178,218,N
145,Albert,Sprayed Wall,Orange And Blue,None,Golden Earring,None,Lollipop,Go ***** Yourself Tee,"10,83%","5,30%","21,66%","64,95%","3,79%","52,08%","5,03%","1,16%","0,00000000932",2596,"68,73",6,"65,63","67,18",1179,145,N
2303,Turned,Sprayed Wall,Loose,None,None,Propeller Hat,Nothing,Colorbomb Tee,"2,20%","5,30%","2,09%","64,95%","62,75%","4,02%","65,90%","3,18%","0,00000000836",2661,"70,45",5,"63,89","67,17",1180,2303,N
1482,Ham,Abstract White_Blue,Blue And Orange,None,None,Reverse Hat,Cigar,Suit & Bow Tie,"9,74%","5,19%","22,00%","64,95%","62,75%","3,76%","4,00%","1,38%","0,00000000938",2594,"68,68",6,"65,63","67,16",1181,1482,N
1875,Juanita,Abstract White_Blue,Blue And Orange,None,None,Reverse Hat,Pizza,Versace Tee,"11,25%","5,19%","22,00%","64,95%","62,75%","3,76%","5,00%","0,95%","0,00000000939",2593,"68,65",6,"65,63","67,14",1182,1875,N
315,Whitney,Red & Green Aura,Yellow And Blue,None,Cross Necklace,None,Party Whistle,Ripped Black Shirt,"10,46%","6,80%","10,22%","64,95%","3,18%","52,08%","5,35%","2,25%","0,00000000941",2592,"68,63",6,"65,63","67,13",1183,315,N
771,Juanita,Matrix,Orange And Blue,None,Double Ear Piercing,None,Party Whistle,Catchphrase Ripped Tee,"11,25%","4,21%","21,66%","64,95%","3,36%","52,08%","5,35%","1,51%","0,00000000942",2591,"68,60",6,"65,63","67,12",1184,771,N
2804,Lou,Gold Flakes,Yellow And Blue,Heart Sunglasses,None,None,Ganja,Black Waistcoat,"12,05%","6,33%","10,22%","4,42%","62,75%","52,08%","5,75%","1,46%","0,00000000942",2590,"68,57",6,"65,63","67,10",1185,2804,N
433,Lou,Matrix,Orange And Blue,None,Double Ear Piercing,Propeller Hat,Nothing,Black Turtleneck,"12,05%","4,21%","21,66%","64,95%","3,36%","4,02%","65,90%","1,48%","0,00000000943",2589,"68,55",6,"65,63","67,09",1186,433,N
438,Turned,Space Silver,Loose,None,None,None,Pizza,ArtsyApes Tee,"2,20%","6,43%","2,09%","64,95%","62,75%","52,08%","5,00%","2,67%","0,0000000084",2654,"70,27",5,"63,89","67,08",1187,438,N
573,Albert,Space Silver,Yellow And Blue,None,None,Red Cap,Party Whistle,Ripped Black Shirt,"10,83%","6,43%","10,22%","64,95%","62,75%","2,70%","5,35%","2,25%","0,00000000943",2588,"68,52",6,"65,63","67,08",1188,573,N
1216,Lou,Half-Sprayed Wall,Brown And Orange,None,Golden Nose Ring,JÃ¤germeister Antlers,Nothing,Hawaii Shirt,"12,05%","6,99%","10,38%","64,95%","5,56%","2,07%","65,90%","2,20%","0,00000000944",2587,"68,49",6,"65,63","67,06",1189,1216,N
